fix		1 all npt temp 300 300 1 y 0 0 1000 z 0 0 1000
fix		2 all deform 1 x erate 1e-5 units box remap x

run		200000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.17300879
  grid = 24 24 20
  stencil order = 5
  estimated absolute RMS force accuracy = 0.031818741
  estimated relative force accuracy = 9.5821193e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 1210 216
Generated 440391 of 440391 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13
  ghost atom cutoff = 13
  binsize = 6.5, bins = 17 16 16
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 23.38 | 23.72 | 24.17 Mbytes
   Step          Temp          TotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz           Volume    
     54400   300.15271      144410.29      135.97319      87.853871      86.122081     -386.57819     -917.64775     -21.94102      -220.14579      1028794.6    
     54500   299.75861      144053.29      136.02663      87.843935      86.101691      6.9405358     -498.63812     -9.3092474      528.76897      1028839      
     54600   300.41001      144393.94      136.08008      87.833059      86.092064     -690.43659     -1493.1036     -262.06153     -316.14465      1029000.8    
     54700   300.09094      144062.61      136.13353      87.820487      86.087746     -539.42992     -830.99895     -489.4733      -297.8175       1029205.9    
     54800   299.27677      143963.88      136.18698      87.807854      86.076747     -435.67979     -921.20407     -306.87926     -78.956036      1029330.4    
     54900   299.60457      144150.75      136.24043      87.789158      86.061456     -349.85059     -1186.8511      19.672977      117.62635      1029332.2    
     55000   298.12991      143881.33      136.29388      87.770545      86.048872     -432.31687     -549.53057     -307.15443     -440.26562      1029367.2    
     55100   301.32549      145079.44      136.34733      87.744866      86.033853     -180.60875     -915.24512     -198.72238      572.14124      1029289.9    
     55200   300.23326      144679.5       136.40077      87.711066      86.019734     -575.11996     -1069.2695     -97.621726     -558.46865      1029127.8    
     55300   299.70575      144239.61      136.45422      87.678849      86.003217     -393.00843     -966.40174     -109.80491     -102.81866      1028955.3    
     55400   299.5889       144287.08      136.50767      87.649097      85.980207     -407.4941      -929.45597     -59.219685     -233.80665      1028733.8    
     55500   300.94488      144656.66      136.56112      87.619213      85.951229     -351.17898     -1338.9778      229.01475      56.426075      1028438.9    
     55600   299.85359      144495.42      136.61457      87.594996      85.919822     -187.22256     -626.36924      98.34821      -33.646648      1028181.2    
     55700   300.25024      144090.01      136.66802      87.573302      85.887724     -176.68735     -623.79288      202.00678     -108.27595      1027944.6    
     55800   299.06049      143977.02      136.72147      87.551642      85.853879     -497.74898     -1077.7826     -367.48999     -47.974364      1027687.1    
     55900   299.61804      144318.73      136.77491      87.53128       85.817435     -202.44723     -737.46346      16.595135      113.52664      1027413.5    
     56000   300.11616      144502.83      136.82836      87.511452      85.782051     -312.89883     -954.71946     -264.44868      280.47164      1027158.5    
     56100   300.76603      144804.47      136.88181      87.489898      85.74854      -415.59438     -1167.2583      88.474075     -167.9989       1026905.3    
     56200   300.96432      144633.4       136.93526      87.475614      85.71673      -247.14598     -418.89083     -140.37846     -182.16865      1026757.5    
     56300   299.24194      144153.09      136.98871      87.465154      85.693565     -349.64592     -964.79163     -48.865373     -35.280762      1026757.9    
     56400   300.69325      144495.27      137.04216      87.450455      85.67425      -220.369       -629.52253     -137.94424      106.35976      1026754.4    
     56500   300.76892      144638.93      137.09561      87.435799      85.651406     -272.01289     -1005.4793      76.039799      113.40079      1026708.9    
     56600   298.80875      143971.63      137.14905      87.416479      85.634268     -338.77923     -1246.4848      312.34227     -82.195166      1026676.7    
     56700   298.89851      143889.42      137.2025       87.397635      85.622037     -190.96876     -633.9919       86.80546      -25.719841      1026708.8    
     56800   300.07769      144255.78      137.25595      87.387602      85.614658     -447.79152     -1176.4384      27.578095     -194.51429      1026902.3    
     56900   299.43326      144447.68      137.3094       87.383143      85.608584     -434.00446     -654.71829     -389.85087     -257.44424      1027176.9    
     57000   299.79605      144624.24      137.36285      87.377599      85.601356     -327.85732     -1272.6082      361.88767     -72.851381      1027424.8    
     57100   300.41773      144261.76      137.4163       87.379361      85.601929     -303.29162     -693.74886     -96.714709     -119.41129      1027852.2    
     57200   299.56308      144089.51      137.46975      87.369771      85.603736     -189.86628     -732.94136      125.0516       38.290901      1028160.8    
     57300   300.1973       144372.21      137.52319      87.352533      85.599567     -471.74112     -1154.5921     -50.173656     -210.45756      1028307.5    
     57400   300.56258      144831.36      137.57664      87.335446      85.590711     -209.79122     -401.95542      22.463516     -249.88177      1028399.6    
     57500   298.76151      144643.87      137.63009      87.317384      85.572408     -556.91069     -1275.0194     -165.12298     -230.58966      1028366.4    
     57600   300.62301      144678.39      137.68354      87.295767      85.544767     -186.30873     -554.69058      108.47937     -112.71499      1028178.8    
     57700   299.72429      144382.09      137.73699      87.277041      85.516982     -451.19473     -1244.7669     -157.5589       48.741624      1028023.3    
     57800   299.57438      143774.41      137.79044      87.255653      85.489841     -361.54723     -699.67982     -470.86218      85.900316      1027843.9    
     57900   300.73875      144894.82      137.84389      87.224921      85.471299     -31.620885     -440.45866      33.657701      311.93831      1027657.5    
     58000   301.23332      144764.85      137.89733      87.195612      85.457327     -484.76906     -1182.936      -314.47452      43.103376      1027542.5    
     58100   299.44183      144350.68      137.95078      87.165544      85.445468     -152.062       -880.21353      12.342947      411.68458      1027443.7    
     58200   299.24422      144292.69      138.00423      87.142116      85.431667     -405.73372     -1061.4988     -177.54879      21.846392      1027399.6    
     58300   299.31408      143989.05      138.05768      87.116905      85.41841      -262.7871      -1117.2405     -138.03276      466.91194      1027340.7    
     58400   299.44959      144334.88      138.11113      87.090778      85.407929     -507.92354     -874.1841      -389.05635     -260.53016      1027304.1    
     58500   300.53554      144320.37      138.16458      87.062866      85.400756     -310.22199     -819.50619     -116.84263      5.682855       1027286      
     58600   300.76972      144296.77      138.21803      87.034145      85.392531     -396.7213      -818.35673     -213.88816     -157.91902      1027245.5    
     58700   299.28431      144520.29      138.27147      87.003051      85.385859     -396.35938     -1121.4953     -119.43631      51.853505      1027195.3    
     58800   299.92233      144384.64      138.32492      86.971135      85.37939      -450.44282     -810.57028     -188.00541     -352.75276      1027137.6    
     58900   299.93091      144932.25      138.37837      86.942066      85.371187     -461.90064     -1162.2379     -187.76366     -35.700299      1027092.3    
     59000   299.83198      144031.67      138.43182      86.918587      85.370617     -322.18924     -800.38538     -116.4207      -49.761655      1027204.7    
     59100   298.5657       144013.27      138.48527      86.899125      85.365658     -293.25017     -1019.6795      186.62476     -46.695791      1027311.6    
     59200   300.26324      144776.04      138.53872      86.886179      85.354124     -249.93473     -867.36304     -106.89968      224.45853      1027416.1    
     59300   298.99386      144315.8       138.59217      86.867203      85.336131     -332.12006     -777.51794     -78.684476     -140.15775      1027371.4    
     59400   298.7207       144290.39      138.64561      86.846351      85.321473     -246.35652     -973.22216      287.47661     -53.324016      1027344.4    
