fix		1 all npt temp 290 290 1 y 0 0 1000 z 0 0 1000
fix		2 all deform 1 x erate 1e-5 units box remap x

run		200000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.17300879
  grid = 24 24 20
  stencil order = 5
  estimated absolute RMS force accuracy = 0.031818741
  estimated relative force accuracy = 9.5821193e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 1573 288
Generated 440391 of 440391 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13
  ghost atom cutoff = 13
  binsize = 6.5, bins = 17 16 16
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 23.93 | 24.64 | 25.08 Mbytes
   Step          Temp          TotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz           Volume    
    166900   289.7366       137774.81      196.10284      71.763632      72.873946     -697.06208     -897.27213     -585.87177     -608.04234      1025558.8    
    167000   290.028        138261.28      196.15629      71.750902      72.860693     -262.83855     -1408.9575      246.90752      373.53433      1025469.8    
    167100   289.64776      137616.52      196.20973      71.738065      72.84612      -324.82341     -727.88571     -47.612029     -198.97247      1025360.6    
    167200   289.43819      138340.31      196.26318      71.728246      72.83301      -347.95301     -1352.7595     -89.263999      398.16441      1025315      
    167300   290.31848      137926.72      196.31663      71.718053      72.827062     -413.57633     -829.65121     -90.727327     -320.35047      1025364.7    
    167400   289.61054      137722.5       196.37008      71.701179      72.818816     -567.84199     -1574.8083     -5.156233      -123.56146      1025286.5    
    167500   290.13905      138698.71      196.42353      71.679421      72.805868     -620.64221     -1612.0021     -26.378705     -223.54585      1025072      
    167600   290.4108       138331.64      196.47698      71.657475      72.79159      -203.94513     -1109.6305      467.22048      30.57458       1024836      
    167700   290.13128      138489.79      196.53043      71.640277      72.780358     -520.77632     -1138.9034     -283.33229     -140.09323      1024710.6    
    167800   290.94421      138361.28      196.58387      71.621752      72.770992     -465.38547     -1440.2069     -87.823606      131.8741       1024592.4    
    167900   290.53762      138300.38      196.63732      71.604035      72.759488     -637.74502     -1579.4338     -77.960079     -255.84123      1024455.5    
    168000   290.42737      138282.59      196.69077      71.590704      72.748145     -547.70228     -1514.9608     -161.69536      33.549277      1024383.4    
    168100   289.08691      137936.2       196.74422      71.576974      72.734768     -259.82454     -1147.8297     -33.189977      401.54604      1024276.9    
    168200   290.96461      138322.15      196.79767      71.56666       72.721368     -436.90498     -1249.7582     -229.93456      168.9778       1024218.8    
    168300   289.98968      137814.2       196.85112      71.55747       72.70676      -227.13072     -1255.6977      343.9777       230.32788      1024159.6    
    168400   289.36707      137821.17      196.90457      71.546747      72.690762     -653.92451     -1287.7094     -118.58019     -555.48392      1024058.8    
    168500   291.32561      138444.44      196.95801      71.53708       72.675948     -372.76577     -969.53466     -254.23761      105.47496      1023989.7    
    168600   289.22272      137559.71      197.01146      71.526655      72.661458     -461.38672     -1257.797       184.17041     -310.5336       1023914.1    
    168700   291.11496      138484.65      197.06491      71.517382      72.650174     -446.0934      -1662.0032     -137.73977      461.46277      1023900.1    
    168800   289.61863      138172.24      197.11836      71.51037       72.641899     -181.31076     -874.59773      340.25691     -9.591456       1023960.7    
    168900   291.24469      138212.13      197.17181      71.506049      72.635101     -573.21976     -1432.0713     -143.14034     -144.44762      1024080.6    
    169000   289.52869      138035.72      197.22526      71.501201      72.630113     -231.76222     -1227.7678      351.54523      180.93591      1024218.4    
    169100   290.19677      138451.25      197.27871      71.498428      72.628891     -609.25113     -1194.6628     -242.52331     -390.5673       1024439      
    169200   290.90059      138444.57      197.33215      71.501171      72.625852      231.99111     -440.3717       526.17693      610.1681       1024713      
    169300   290.89188      138519.53      197.3856       71.509849      72.628457     -866.28502     -1233.6078     -684.95895     -680.28828      1025151.7    
    169400   289.96695      137985.13      197.43905      71.516245      72.629996     -423.58527     -1524.9896      237.49494      16.738844      1025542.8    
    169500   289.61207      138063.36      197.4925       71.524227      72.629058     -321.03127     -1129.034      -219.0056       384.94578      1025921.6    
    169600   289.07008      138590.92      197.54595      71.534218      72.625011     -421.37045     -1088.0235     -18.830193     -157.25766      1026285.4    
    169700   290.41035      138437.53      197.5994       71.542987      72.620776     -70.333343     -972.02404      228.34067      532.68334      1026629.1    
    169800   290.48425      138290.71      197.65285      71.557021      72.61543      -599.64013     -1186.5506     -126.24319     -486.12657      1027032.6    
    169900   290.30277      138227.89      197.70629      71.569275      72.602539     -397.55799     -1511.2519      82.209606      236.36833      1027303.9    
    170000   290.14596      138264.32      197.75974      71.578496      72.585131     -339.61925     -958.07731      62.036692     -122.81713      1027467.6    
    170100   290.15919      138159.21      197.81319      71.586805      72.565269     -561.54979     -1323.8581     -220.68949     -140.10174      1027583.3    
    170200   290.9166       138192.95      197.86664      71.589639      72.541954     -358.27766     -792.91659     -231.17488     -50.741496      1027571.4    
    170300   290.59271      138526.24      197.92009      71.585376      72.514261     -565.50278     -1647.0458     -210.70547      161.24293      1027395.4    
    170400   290.05649      138391.84      197.97354      71.578455      72.483843     -234.77896     -691.96685      204.74044     -217.11047      1027142.4    
    170500   290.61627      138462.5       198.02699      71.572272      72.453862     -205.33704     -1381.718       141.15458      624.5523       1026906.1    
    170600   290.46855      137992.55      198.08043      71.56564       72.426302     -466.64359     -1169.749       95.599972     -325.78176      1026697.4    
    170700   289.28883      137907.47      198.13388      71.558505      72.397338     -272.82541     -995.3681      -41.983845      218.87571      1026461.4    
    170800   289.95954      138155.84      198.18733      71.549321      72.369335     -653.77057     -1335.086      -388.18625     -238.03947      1026209.4    
    170900   290.41121      138059.07      198.24078      71.539177      72.345384     -165.60229     -1134.8068      82.49143       555.5085       1026000.9    
    171000   289.43116      137967.72      198.29423      71.528013      72.327459     -314.98638     -968.51705      147.29916     -123.74124      1025863.2    
    171100   289.22384      137769.35      198.34768      71.519825      72.312717     -506.48348     -1313.8654     -234.88309      29.298039      1025813.1    
    171200   289.2667       137812.13      198.40113      71.512329      72.293293     -370.25845     -1196.2824     -106.46092      191.968        1025706.4    
    171300   290.62913      138154.18      198.45457      71.50405       72.274002     -616.04284     -1772.3043     -54.944389     -20.879852      1025590.2    
    171400   290.29487      137993.47      198.50802      71.496883      72.259422     -83.752745     -482.26357      290.82239     -59.817058      1025556.6    
    171500   290.05066      137793.17      198.56147      71.494443      72.242563     -577.0601      -1416.1729     -89.179096     -225.82833      1025558.4    
    171600   290.07509      138121.96      198.61492      71.492481      72.22571      -466.69961     -1273.7136     -347.2812       220.896        1025567      
    171700   289.02885      137620.89      198.66837      71.490247      72.213342     -535.71101     -1075.4254     -369.69329     -162.0144       1025635.3    
    171800   289.8926       137636.99      198.72182      71.483378      72.200737     -338.92774     -1075.7289      45.531609      13.414052      1025633.6    
    171900   291.28067      138514.59      198.77527      71.477891      72.189451     -645.44637     -1412.0536     -68.034746     -456.25076      1025670.4    
    172000   289.14927      137837.04      198.82871      71.472024      72.175809     -497.26687     -1251.4323     -317.35542      76.987064      1025668.1    
